song_base,artist_canon,artist_name_has_spanish_char,artist_name_has_spanish_word,title_has_en_vivo,title_has_con_feat,genius_annotation_count,genius_pageviews
cheers,rihanna,0,0,0,0,6.0,144014.0
lullaby,nickelback,0,0,0,0,9.0,48670.0
rain over me,pitbull featuring marc anthony,0,0,0,0,14.0,95549.0
i got nothin',darius rucker,0,0,0,0,1.0,
el verdadero amor perdona,mana featuring prince royce,1,0,0,0,1.0,
crazy girl,eli young band,0,0,0,0,0.0,7959.0
country must be country wide,brantley gilbert,0,0,0,0,2.0,6774.0
if this was a movie,taylor swift,0,0,0,0,10.0,155496.0
hate sleeping alone,drake,0,0,0,0,8.0,1338649.0
you and i you and i,glee cast,0,0,0,0,1.0,
i can't go for that you make my dreams,glee cast,0,0,0,0,1.0,
criminal,britney spears,0,0,0,0,3.0,196242.0
hit me with your best shot one way or another,glee cast,0,0,0,0,1.0,
we'll be fine,drake featuring birdman,0,0,0,0,14.0,809908.0
footloose,blake shelton,0,0,0,0,2.0,6448.0
shot for me,drake,0,0,0,0,18.0,2229805.0
superman,taylor swift,0,0,0,0,13.0,97027.0
lighters,bad meets evil featuring bruno mars,0,0,0,0,19.0,877470.0
run,matt nathanson featuring sugarland,0,0,0,0,1.0,5311.0
smile back,mac miller,0,0,0,0,6.0,148137.0
uptown girl,glee cast,0,0,0,0,2.0,10911.0
come home,faith hill,0,0,0,0,1.0,
cost of livin',ronnie dunn,0,0,0,0,0.0,
wet the bed,chris brown feat. ludacris,0,0,0,0,7.0,196641.0
here for a good time,george strait,0,0,0,0,4.0,83013.0
the adventures of rain dance maggie,red hot chili peppers,0,0,0,0,4.0,105715.0
haunted,taylor swift,0,0,0,0,9.0,256261.0
long hot summer,keith urban,0,0,0,0,0.0,5581.0
how to love,lil wayne,0,0,0,0,17.0,789306.0
last friday night,katy perry,0,0,0,0,10.0,552266.0
tonight tonight,hot chelle rae,0,0,0,0,9.0,203215.0
take a back road,rodney atkins,0,0,0,0,2.0,27903.0
last friday night,glee cast,0,0,0,0,2.0,5095.0
better with the lights off,new boyz feat. chris brown,0,0,0,0,4.0,29976.0
ambition,wale featuring meek mill and rick ross,0,0,0,0,,
mrs right,mindless behavior featuring diggy,0,0,0,0,16.0,71886.0
all i want for christmas is you,justin bieber duet with mariah carey,0,0,0,0,2.0,44594.0
sweat,bow wow featuring lil wayne,0,0,0,0,,
christmas song,justin bieber featuring usher,0,0,0,0,,
take over control,afrojack featuring eva simons,0,0,0,0,1.0,8703.0
lessons in love,kaskade featuring neon trees,0,0,0,0,1.0,
dedication to my ex,lloyd featuring andre 3000 and lil wayne,0,0,0,0,,
i wanna go,britney spears,0,0,0,0,1.0,29229.0
i'm on one,"dj khaled featuring drake, rick ross and lil wayne",0,0,0,0,0.0,
the edge of glory,lady gaga,0,0,0,0,10.0,172280.0
made in america,toby keith,0,0,0,0,5.0,59892.0
remind me,brad paisley duet with carrie underwood,0,0,0,0,0.0,
got 2 luv u,sean paul featuring alexis jordan,0,0,0,0,3.0,40539.0
skyscraper,demi lovato,0,0,0,0,8.0,158899.0
focused,wale featuring kid cudi,0,0,0,0,,
quickie,miguel,0,0,0,0,3.0,145926.0
keep your head up,andy grammer,0,0,0,0,4.0,370198.0
best thing i never had,beyonce,1,0,0,0,10.0,368607.0
just fishin',trace adkins,0,0,0,0,1.0,9886.0
calling all the monsters,china anne mcclain,0,0,0,0,2.0,24241.0
still got it,tyga featuring drake,0,0,0,0,4.0,152262.0
papi,jennifer lopez,0,0,0,0,3.0,25068.0
lost in paradise,evanescence,0,0,0,0,15.0,23137.0
faster,matt nathanson,0,0,0,0,1.0,6040.0
barefoot blue jean night,jake owen,0,0,0,0,5.0,15617.0
dirt road anthem,jason aldean,0,0,0,0,10.0,207447.0
fix you,glee cast,0,0,0,0,1.0,
hangover,taio cruz featuring flo rida,0,0,0,0,1.0,63365.0
i'm flexin',t.i. featuring big k.r.i.t.,0,0,0,0,,
you and tequila,kenny chesney featuring grace potter,0,0,0,0,1.0,21658.0
run the world,glee cast,0,0,0,0,1.0,
pretty girls,iyaz featuring travie mccoy,0,0,0,0,,
love don't run,steve holy,0,0,0,0,1.0,
no sleep,wiz khalifa,0,0,0,0,4.0,128432.0
motivation,kelly rowland featuring lil wayne,0,0,0,0,3.0,207500.0
somewhere,glee cast,0,0,0,0,1.0,
fight for you,jason derulo,0,0,0,0,1.0,16883.0
after midnight,blink-182,0,0,0,0,9.0,59080.0
every teardrop is a waterfall,coldplay,0,0,0,0,14.0,133203.0
fish,craig campbell,0,0,0,0,1.0,6837.0
gucci gucci,kreayshawn,0,0,0,0,21.0,826892.0
walk,foo fighters,0,0,0,0,9.0,143765.0
far away,tyga featuring chris richardson,0,0,0,0,,
knee deep,zac brown band featuring jimmy buffett,0,0,0,0,9.0,82575.0
it's not unusual,glee cast,0,0,0,0,1.0,
you can't stop the beat,glee cast,0,0,0,0,1.0,10319.0
y u mad,birdman featuring nicki minaj and lil wayne,0,0,0,0,,
fix a heart,demi lovato,0,0,0,0,2.0,30683.0
we got the beat,glee cast,0,0,0,0,1.0,
love done gone,billy currington,0,0,0,0,0.0,
unbroken,demi lovato,0,0,0,0,1.0,12057.0
beautiful people,chris brown featuring benny benassi,0,0,0,0,5.0,58949.0
just can't get enough,the black eyed peas,0,0,0,0,8.0,291146.0
police dog blues,hugh laurie,0,0,0,0,3.0,
where them girls at,david guetta featuring flo rida and nicki minaj,0,0,0,0,10.0,190233.0
out of my head,lupe fiasco featuring trey songz,0,0,0,0,6.0,52748.0
am i the only one,dierks bentley,0,0,0,0,1.0,
body and soul,tony bennett and amy winehouse,0,0,0,0,1.0,25085.0
on the floor,jennifer lopez featuring pitbull,0,0,0,0,7.0,374201.0
disaster,jojo,0,0,0,0,2.0,5870.0
i love you this big,scotty mccreery,0,0,0,0,0.0,
hell on heels,pistol annies,0,0,0,0,2.0,14140.0
e t,katy perry featuring kanye west,0,0,0,0,,
megaman,lil wayne,0,0,0,0,30.0,282858.0
country girl,luke bryan,0,0,0,0,12.0,130372.0
my body,young the giant,0,0,0,0,4.0,54074.0
it's good,lil wayne featuring drake and jadakiss,0,0,0,0,,
how to hate,lil wayne featuring t-pain,0,0,0,0,8.0,422093.0
nightmares of the bottom,lil wayne,0,0,0,0,22.0,302356.0
president carter,lil wayne,0,0,0,0,25.0,397719.0
so special,lil wayne featuring john legend,0,0,0,0,16.0,207068.0
save me san francisco,train,0,0,0,0,16.0,16377.0
she ain't you,chris brown,0,0,0,0,1.0,101569.0
the lazy song,bruno mars,0,0,0,0,7.0,567781.0
frick park market,mac miller,0,0,0,0,19.0,271564.0
i'm into you,jennifer lopez featuring lil wayne,0,0,0,0,7.0,76723.0
night of your life,david guetta featuring jennifer hudson,0,0,0,0,1.0,
don't wanna go home,jason derulo,0,0,0,0,3.0,40267.0
never gonna leave this bed,maroon 5,0,0,0,0,2.0,29534.0
what the water gave me,florence + the machine,0,0,0,0,11.0,118301.0
booty wurk,t-pain featuring joey galaxy,0,0,0,0,,
man down,rihanna,0,0,0,0,10.0,917133.0
arms,christina perri,0,0,0,0,2.0,84285.0
till i'm gone,tinie tempah featuring wiz khalifa,0,0,0,0,15.0,45958.0
martians vs goblins,"game featuring lil wayne and tyler, the creator",0,0,0,0,,
honey bee,blake shelton,0,0,0,0,2.0,22805.0
don't you wanna stay,jason aldean with kelly clarkson,0,0,0,0,4.0,21341.0
hello,martin solveig and dragonette,0,0,0,0,1.0,59842.0
who gon stop me,jay z kanye west,0,0,0,0,49.0,766289.0
california king bed,rihanna,0,0,0,0,13.0,1057059.0
don't hold your breath,nicole scherzinger,0,0,0,0,1.0,11709.0
don't stop the party,the black eyed peas,0,0,0,0,2.0,25660.0
on my level,wiz khalifa featuring too $hort,0,0,0,0,13.0,175689.0
smile,avril lavigne,0,0,0,0,6.0,69299.0
old alabama,brad paisley featuring alabama,0,0,0,0,2.0,
the show goes on,lupe fiasco,0,0,0,0,23.0,373531.0
till the world ends,britney spears featuring nicki minaj and ke$ha,0,0,0,0,,
sure thing,miguel,0,0,0,0,14.0,975086.0
my last,big sean featuring chris brown,0,0,0,0,,
what you want,evanescence,0,0,0,0,3.0,16550.0
we don't get down like y'all,t.i. featuring b.o.b.,0,0,0,0,5.0,
unusual,trey songz featuring drake,0,0,0,0,,
look at me now,chris brown featuring lil wayne and busta rhymes,0,0,0,0,,
homeboy,eric church,0,0,0,0,11.0,10143.0
best love song,t-pain featuring chris brown,0,0,0,0,3.0,84350.0
right there,nicole scherzinger featuring 50 cent,0,0,0,0,5.0,33888.0
if heaven wasn't so far away,justin moore,0,0,0,0,7.0,11751.0
under and over it,five finger death punch,0,0,0,0,4.0,29645.0
ships in the night,mat kearney,0,0,0,0,22.0,20876.0
john,lil wayne featuring rick ross,0,0,0,0,,
oh my,"dj drama featuring fabolous, roscoe dash and wiz khalifa",0,0,0,0,,
tomorrow,chris young,0,0,0,0,6.0,64616.0
mean,taylor swift,0,0,0,0,12.0,481425.0
who says,selena gomez and the scene,0,0,0,0,5.0,239513.0
dirty dancer,enrique iglesias with usher featuring lil wayne,0,0,0,0,2.0,15952.0
novacane,frank ocean,0,0,0,0,16.0,1905896.0
i smile,kirk franklin,0,0,0,0,4.0,223339.0
f kin' perfect,p!nk,0,0,0,0,0.0,
f k you,ceelo green,0,0,0,0,0.0,
up all night,blink-182,0,0,0,0,5.0,29103.0
outlaw,50 cent,0,0,0,0,25.0,12006.0
racks,yc featuring future,0,0,0,0,,
ballin',young jeezy featuring lil wayne,0,0,0,0,,
the story of us,taylor swift,0,0,0,0,16.0,418282.0
hustle hard,ace hood,0,0,0,0,4.0,35636.0
far away,marsha ambrosius,0,0,0,0,4.0,22559.0
blow,ke$ha,0,0,0,0,11.0,99117.0
firework,katy perry,0,0,0,0,13.0,873581.0
for the first time,the script,0,0,0,0,7.0,163421.0
you lie,the band perry,0,0,0,0,1.0,7444.0
what if,colbie caillat,0,0,0,0,1.0,
watch me,bella thorne and zendaya,0,0,0,0,1.0,12467.0
country song,seether,0,0,0,0,3.0,18336.0
run the world,beyonce,1,0,0,0,20.0,370994.0
roll up,wiz khalifa,0,0,0,0,8.0,198098.0
s m,rihanna featuring britney spears,0,0,0,0,,
iridescent,linkin park,0,0,0,0,9.0,135539.0
without you,keith urban,0,0,0,0,0.0,
i wouldn't be a man,josh turner,0,0,0,0,0.0,
stitch by stitch,javier colon,0,0,0,0,1.0,
taboo,don omar,0,0,0,0,0.0,35220.0
inventing shadows,dia frampton,0,0,0,0,2.0,
man in the mirror,adam levine and javier colon,0,0,0,0,,
i won't back down,blake shelton and dia frampton,0,0,0,0,0.0,
written in the stars,tinie tempah featuring eric turner,0,0,0,0,23.0,217740.0
little bad girl,david guetta featuring taio cruz and ludacris,0,0,0,0,3.0,28352.0
beautiful,christina aguilera and beverly mcclellan,0,0,0,0,,
afraid to sleep,vicci martinez,0,0,0,0,0.0,
heartless,dia frampton,0,0,0,0,1.0,
shake senora,pitbull featuring t-pain and sean paul,0,0,0,0,,
losing my religion,dia frampton,0,0,0,0,1.0,
moving to mars,coldplay,0,0,0,0,8.0,8084.0
backseat,new boyz featuring the cataracs and dev,0,0,0,0,,
major minus,coldplay,0,0,0,0,6.0,15839.0
high,big sean featuring wiz khalifa,0,0,0,0,,
fix you,javier colon,0,0,0,0,0.0,
down on me,jeremih featuring 50 cent,0,0,0,0,0.0,
born this way,lady gaga,0,0,0,0,21.0,1410297.0
dog days are over,vicci martinez,0,0,0,0,,
best friend's brother,victorious cast featuring victoria justice,0,0,0,0,1.0,35837.0
heart like mine,miranda lambert,0,0,0,0,3.0,
the man who can't be moved,xenia,0,0,0,0,,
next to you,chris brown featuring justin bieber,0,0,0,0,1.0,176296.0
so in love,jill scott featuring anthony hamilton,0,0,0,0,1.0,9366.0
price tag,jessie j featuring b.o.b,0,0,0,0,12.0,681693.0
all of the lights,kanye west,0,0,0,0,29.0,2116770.0
just the way you are,bruno mars,0,0,0,0,7.0,1087235.0
angel,javier colon,0,0,0,0,1.0,
today is your day,shania twain,0,0,0,0,1.0,
jolene,vicci martinez,0,0,0,0,1.0,
i need a doctor,dr. dre featuring eminem and skylar grey,0,0,0,0,,
black horse and the cherry tree,casey weston,0,0,0,0,,
the cave,mumford and sons,0,0,0,0,17.0,497972.0
see no more,joe jonas,0,0,0,0,3.0,8492.0
price tag,xenia,0,0,0,0,,
monster,paramore,0,1,0,0,9.0,51779.0
i won't let go,rascal flatts,0,0,0,0,0.0,22014.0
pause,pitbull,0,0,0,0,2.0,
bleed red,ronnie dunn,0,0,0,0,0.0,
somewhere else,toby keith,0,0,0,0,0.0,
judas,lady gaga,0,0,0,0,20.0,572504.0
bow chicka wow wow,mike posner featuring lil wayne,0,0,0,0,2.0,39877.0
bang bang bang,selena gomez and the scene,0,0,0,0,2.0,18246.0
you,romeo santos,0,0,0,0,0.0,36634.0
did it on'em,nicki minaj,0,0,0,0,21.0,1001375.0
teenage daughters,martina mcbride,0,0,0,0,1.0,
grenade,bruno mars,0,0,0,0,6.0,1287407.0
like my mother does,lauren alaina,0,0,0,0,1.0,7602.0
colder weather,zac brown band,0,0,0,0,8.0,241738.0
1 1,beyonce,1,0,0,0,3.0,284731.0
danza kuduro,don omar and lucenzo,0,0,0,0,,
cat daddy,rej3ctz,0,0,0,0,37.0,53498.0
sing,my chemical romance,0,0,0,0,17.0,130502.0
feels so good,steven tyler,0,0,0,0,1.0,
light up the world,glee cast,0,0,0,0,5.0,9215.0
pretending,glee cast,0,0,0,0,4.0,13061.0
for good,glee cast,0,0,0,0,1.0,5214.0
rise above 1,reeve carney featuring bono and the edge,0,0,0,0,1.0,
what the hell,avril lavigne,0,0,0,0,10.0,117805.0
i love new york new york new york,glee cast,0,0,0,0,1.0,
live a little,kenny chesney,0,0,0,0,1.0,
as long as you're there,glee cast,0,0,0,0,2.0,9772.0
i do,colbie caillat,0,0,0,0,1.0,8565.0
rope,foo fighters,0,0,0,0,4.0,41192.0
hair,lady gaga,0,0,0,0,13.0,121711.0
moment 4 life,nicki minaj featuring drake,0,0,0,0,26.0,910258.0
a little bit stronger,sara evans,0,0,0,0,2.0,13165.0
pure imagination,glee cast,0,0,0,0,1.0,
i can't love you back,easton corbin,0,0,0,0,1.0,
back to black,glee cast,0,0,0,0,2.0,10964.0
9 piece,rick ross featuring lil wayne or t.i.,0,0,0,0,,
rolling in the deep,glee cast featuring jonathan groff,0,0,0,0,3.0,9671.0
boyfriend,big time rush,0,0,0,0,2.0,223317.0
my man,glee cast,0,0,0,0,2.0,8477.0
look it up,ashton shepherd,0,0,0,0,1.0,
bring it back,travis porter,0,0,0,0,3.0,42631.0
jack sparrow,the lonely island featuring michael bolton,0,0,0,0,19.0,312892.0
love faces,trey songz,0,0,0,0,3.0,103177.0
friday,glee cast,0,0,0,0,1.0,
jar of hearts,glee cast,0,0,0,0,1.0,6537.0
tonight,enrique iglesias featuring ludacris and dj frank e,0,0,0,0,,
isn't she lovely,glee cast,0,0,0,0,1.0,
i'm not gonna teach your boyfriend to dance with you,glee cast,0,0,0,0,1.0,
dancing queen,glee cast,0,0,0,0,1.0,
i am woman,jordin sparks,0,0,0,0,3.0,
fast lane,bad meets evil,0,0,0,0,43.0,1029808.0
this,darius rucker,0,0,0,0,3.0,19131.0
turning tables,adele,0,0,0,0,7.0,314516.0
grove st party,waka flocka flame featuring kebo gotti,0,0,0,0,10.0,103691.0
coming home,diddy - dirty money featuring skylar grey,0,0,0,0,22.0,568345.0
6 foot 7 foot,lil wayne featuring cory gunz,0,0,0,0,83.0,2292749.0
go your own way,glee cast,0,0,0,0,1.0,
more,usher,0,0,0,0,2.0,35264.0
what do you want,jerrod niemann,0,0,0,0,1.0,
songbird,glee cast,0,0,0,0,1.0,6233.0
not ready to die,avenged sevenfold,0,0,0,0,18.0,44360.0
don't stop,glee cast,0,0,0,0,1.0,
never going back again,glee cast,0,0,0,0,1.0,
i feel pretty unpretty,glee cast,0,0,0,0,4.0,44401.0
dreams,glee cast featuring kristin chenoweth,0,0,0,0,,
closer to the edge,thirty seconds to mars,0,1,0,0,0.0,49208.0
hold it against me,britney spears,0,0,0,0,3.0,49837.0
jar of hearts,christina perri,0,0,0,0,5.0,354682.0
hey baby,pitbull featuring t-pain,0,0,0,0,,
somewhere only we know,glee cast,0,0,0,0,1.0,27229.0
born this way,glee cast,0,0,0,0,1.0,13325.0
raise your glass,p!nk,0,0,0,0,7.0,115388.0
are you gonna kiss me or not,thompson square,0,0,0,0,1.0,8196.0
time after time,javier colon,0,0,0,0,0.0,
determinate,"bridgit mendler, adam hicks, naomi scott and hayley kiyoko",0,0,0,0,,
as if we never said goodbye,glee cast,0,0,0,0,1.0,
angel,akon,0,0,0,0,1.0,6737.0
barbra streisand,duck sauce,0,0,0,0,0.0,
you be killin em,fabolous,0,0,0,0,10.0,105869.0
family man,craig campbell,0,0,0,0,1.0,
pretty girl rock,keri hilson,0,0,0,0,6.0,128385.0
dynamite,taio cruz,0,0,0,0,3.0,448046.0
turning tables,glee cast featuring gwyneth paltrow,0,0,0,0,1.0,6355.0
beggin' on your knees,victorious cast featuring victoria justice,0,0,0,0,1.0,
all by myself,glee cast,0,0,0,0,1.0,
breakthrough,"bridgit mendler, adam hicks, naomi scott and hayley kiyoko",0,0,0,0,,
somebody,bridgit mendler,0,0,0,0,0.0,24874.0
never say never,justin bieber featuring jaden smith,0,0,0,0,8.0,398545.0
friday,rebecca black,0,0,0,0,2.0,315540.0
stereo love,edward maya and vika jigulina,0,0,0,0,4.0,218111.0
no hands,waka flocka flame featuring roscoe dash and wale,0,0,0,0,19.0,654321.0
rocketeer,far*east movement featuring ryan tedder,0,0,0,0,6.0,103090.0
red nation,game featuring lil wayne,0,0,0,0,,
where you at,jennifer hudson,0,0,0,0,1.0,12342.0
little miss,sugarland,0,0,0,0,1.0,
yeah 3x,chris brown,0,0,0,0,1.0,116366.0
let me down easy,billy currington,0,0,0,0,0.0,18722.0
georgia clay,josh kelley,0,0,0,0,1.0,
boom,snoop dogg featuring t-pain,0,0,0,0,9.0,18257.0
fall for your type,jamie foxx featuring drake,0,0,0,0,1.0,129080.0
walking,mary mary,0,0,0,0,10.0,29405.0
no bs,chris brown,0,0,0,0,,
welcome to my hood,"dj khaled featuring rick ross, plies, lil wayne and t-pain",0,0,0,0,,
marry me,train,0,0,0,0,4.0,50456.0
the story,sara ramirez,0,0,0,0,2.0,23349.0
loser like me,glee cast,0,0,0,0,2.0,29166.0
this is country music,brad paisley,0,0,0,0,10.0,5445.0
black and yellow,wiz khalifa,0,0,0,0,20.0,652427.0
the time,the black eyed peas,0,0,0,0,9.0,70967.0
hello world,lady antebellum,0,0,0,0,4.0,8909.0
get it right,glee cast,0,0,0,0,5.0,36928.0
higher,taio cruz featuring travie mccoy,0,0,0,0,,
buzzin',mann,0,0,0,0,17.0,31047.0
from a table away,sunny sweeney,0,0,0,0,1.0,
f k him he's a dj,ke$ha,0,0,0,0,,
shake me down,cage the elephant,0,0,0,0,11.0,108307.0
raise your glass,glee cast,0,0,0,0,1.0,5728.0
blackbird,glee cast,0,0,0,0,1.0,
what's my name,rihanna featuring drake,0,0,0,0,10.0,1117953.0
misery,glee cast,0,0,0,0,1.0,
hell to the no,glee cast,0,0,0,0,2.0,8912.0
who are you when i'm not looking,blake shelton,0,0,0,0,1.0,12775.0
landslide,glee cast featuring gwyneth paltrow,0,0,0,0,,
candles,glee cast,0,0,0,0,2.0,
somewhere with you,kenny chesney,0,0,0,0,2.0,19597.0
felt good on my lips,tim mcgraw,0,0,0,0,0.0,
voices,chris young,0,0,0,0,0.0,10860.0
dancing crazy,miranda cosgrove,0,0,0,0,2.0,6921.0
back to december,taylor swift,0,0,0,0,12.0,325069.0
only girl,rihanna,0,0,0,0,9.0,652285.0
we r who we r,ke$ha,0,0,0,0,10.0,48619.0
waiting for the end,linkin park,0,0,0,0,9.0,240182.0
do you wanna touch me,glee cast featuring gwyneth paltrow,0,0,0,0,1.0,
animal,glee cast,0,0,0,0,1.0,6171.0
the race,wiz khalifa,0,0,0,0,8.0,140611.0
beautiful lasers,lupe fiasco featuring mdma,0,0,0,0,13.0,78196.0
kiss,glee cast,0,0,0,0,1.0,
who dat girl,flo rida featuring akon,0,0,0,0,3.0,14812.0
someone else calling you baby,luke bryan,0,0,0,0,0.0,7206.0
kush,dr. dre featuring snoop dogg and akon,0,0,0,0,,
dj got us fallin' in love,usher featuring pitbull,0,0,0,0,11.0,196668.0
teenage dream,katy perry,0,0,0,0,6.0,415897.0
twisted,gorilla zoe featuring lil jon,0,0,0,0,4.0,
what are words,chris medina,0,0,0,0,1.0,57094.0
maybe,sick puppies,0,0,0,0,3.0,
whip my hair,willow,0,0,0,0,3.0,102353.0
country boy,aaron lewis featuring george jones and charlie daniels,0,0,0,0,,
wildflower,the janedear girls,0,0,0,0,1.0,
pray,justin bieber,0,0,0,0,2.0,59909.0
the shape i'm in,joe nichols,0,0,0,0,1.0,
i just had sex,the lonely island featuring akon,0,0,0,0,7.0,186935.0
21st century girl,willow,0,0,0,0,2.0,5455.0
bass down low,dev featuring the cataracs,0,0,0,0,7.0,5865.0
don't you want me,glee cast,0,0,0,0,1.0,6033.0
just a dream,nelly,0,0,0,0,5.0,270131.0
blame it,glee cast,0,0,0,0,1.0,
tik tok,glee cast,0,0,0,0,2.0,
lay it down,lloyd,0,0,0,0,0.0,46013.0
who's that chick,david guetta featuring rihanna,0,0,0,0,9.0,52170.0
h a m,kanye west jay z,0,0,0,0,26.0,645511.0
u smile,justin bieber,0,0,0,0,1.0,49035.0
little lion man,mumford and sons,0,0,0,0,15.0,403796.0
baby,glee cast,0,0,0,0,1.0,
sing,glee cast,0,0,0,0,3.0,6712.0
take me or leave me,glee cast,0,0,0,0,2.0,7484.0
somebody to love,glee cast,0,0,0,0,2.0,33742.0
born to be somebody,justin bieber,0,0,0,0,2.0,6356.0
hit the lights,jay sean featuring lil wayne,0,0,0,0,1.0,
forget you,glee cast featuring gwyneth paltrow,0,0,0,0,1.0,
firework,glee cast,0,0,0,0,1.0,
do the john wall,troop 41,0,0,0,0,47.0,23587.0
thriller heads will roll,glee cast,0,0,0,0,1.0,9447.0
bills bills bills,glee cast,0,0,0,0,1.0,7910.0
silly love songs,glee cast,0,0,0,0,1.0,
when i get you alone,glee cast,0,0,0,0,1.0,10098.0
fat bottomed girls,glee cast,0,0,0,0,1.0,
p y t,glee cast,0,0,0,0,,
need you now,glee cast,0,0,0,0,1.0,11007.0
aston martin music,rick ross featuring drake and chrisette michele,0,0,0,0,,
i won't give up,jana kramer,0,0,0,0,1.0,
put you in a song,keith urban,0,0,0,0,0.0,
she's not there,glee cast,0,0,0,0,1.0,
words i never said,lupe fiasco featuring skylar grey,0,0,0,0,26.0,356385.0
make a movie,twista featuring chris brown,0,0,0,0,0.0,32559.0
boyfriend,new hollow,0,0,0,0,1.0,
make it rain,travis porter,0,0,0,0,26.0,48882.0
rhythm of love,plain white t's,0,0,0,0,6.0,31682.0
bottoms up,trey songz featuring nicki minaj,0,0,0,0,23.0,799261.0
like a g6,far*east movement featuring cataracs and dev,0,0,0,0,22.0,345456.0
secrets,onerepublic,0,0,0,0,8.0,970345.0
animal,neon trees,0,0,0,0,7.0,233282.0
please don't go,mike posner,0,0,0,0,4.0,57260.0
when you're young,3 doors down,0,0,0,0,10.0,5904.0
the creep,the lonely island featuring nicki minaj,0,0,0,0,9.0,51117.0
bullets in the gun,toby keith,0,0,0,0,1.0,
the ballad of mona lisa,panic! at the disco,0,0,0,0,10.0,311368.0
right thru me,nicki minaj,0,0,0,0,2.0,209323.0
memories,david guetta featuring kid cudi,0,0,0,0,1.0,130039.0
fire flame,birdman featuring lil wayne,0,0,0,0,,
lo mejor de mi vida eres tu,ricky martin featuring natalia jimenez,0,0,0,0,,
